#,Company,Email,Person,Title,Region,Notes
,Rajratan Global Wire,admin.ch@rajratan.co.in,Chennai Plant Admin,Admin,Other,Kanchipuram Tamilnadu plant; VERIFIED printed on rajratan.co.in/contact-us; MX OK
,Binmile Technologies,hr@binmile.com,HR Team,Recruitment,Other,SME; VERIFIED printed on binmile.com/contact-us (mailto); MX OK
,Binmile Technologies,business@binmile.com,Business Desk,Business,Other,SME; VERIFIED printed on binmile.com/contact-us (mailto); MX OK
,Binmile Technologies,marketing@binmile.com,Marketing Desk,Marketing,Other,SME; VERIFIED printed on binmile.com/contact-us (mailto); MX OK
,Codezeros,hello@codezeros.com,Contact Team,General,Gandhinagar/Ahmedabad,Ahmedabad SME; blockchain dev; VERIFIED printed on codezeros.com (mailto); MX OK
,Emizen Tech,info@emizentech.com,Corporate Office,General,Gandhinagar/Ahmedabad,Jaipur/Ahmedabad SME; VERIFIED printed on emizentech.com/contact-us (mailto); MX OK
,Hexaview Technologies,hello@hexaviewtech.com,Contact Team,General,Other,SME; VERIFIED printed on hexaviewtech.com/contact-us (mailto); MX OK
,Arka Softwares,sales@arkasoftwares.com,Sales Team,Sales,Other,SME; VERIFIED printed on arkasoftwares.com/contact-us; MX OK
,Riseup Labs,contact@riseuplabs.com,Contact Team,General,Other,SME; VERIFIED printed on riseuplabs.com/contact (mailto); MX OK
,Dhruvsoft Services,contact@dhruvsoft.com,Contact Team,General,Other,SME; VERIFIED printed on dhruvsoft.com/contact-us; MX OK
,SolGuruz,hr@solguruz.com,HR Team,Recruitment,Gandhinagar/Ahmedabad,Ahmedabad SME; VERIFIED printed on solguruz.com (mailto); MX OK
,SolGuruz,sales@solguruz.com,Sales Team,Sales,Gandhinagar/Ahmedabad,Ahmedabad SME; VERIFIED printed on solguruz.com (mailto); MX OK
,HashStudioz,hr@hashstudioz.com,HR Team,Recruitment,Other,SME; VERIFIED printed on hashstudioz.com/contact-us (mailto); MX OK
,HashStudioz,info@hashstudioz.com,Corporate Office,General,Other,SME; VERIFIED printed on hashstudioz.com/contact-us (mailto); MX OK
,Promatics India,join@promaticsindia.com,Careers Desk,Recruitment,Other,SME; VERIFIED printed on promaticsindia.com/contact-us (mailto); MX OK
,Promatics India,info@promaticsindia.com,Corporate Office,General,Other,SME; VERIFIED printed on promaticsindia.com/contact-us (mailto); MX OK
,Promatics India,hi@promaticsindia.com,Contact Desk,General,Other,SME; VERIFIED printed on promaticsindia.com/contact-us (mailto); MX OK
,Habilelabs,info@habilelabs.io,Corporate Office,General,Other,Jaipur SME; VERIFIED printed on habilelabs.io/contact-us (mailto); MX OK
,Habilelabs,ankit.rawat@habilelabs.io,Ankit Rawat,Office Contact,Other,Jaipur SME; VERIFIED printed on habilelabs.io/contact-us; MX OK
,Habilelabs,ankit@habilelabs.io,Ankit,Office Contact,Other,Jaipur SME; VERIFIED printed on habilelabs.io/contact-us; MX OK
,Habilelabs,hanumant.gupta@habilelabs.io,Hanumant Gupta,Office Contact,Other,Jaipur SME; VERIFIED printed on habilelabs.io/contact-us; MX OK
,Habilelabs,pratyush.bhandari@habilelabs.io,Pratyush Bhandari,Office Contact,Other,Jaipur SME; VERIFIED printed on habilelabs.io/contact-us; MX OK
,Habilelabs,vinod.kumawat@habilelabs.io,Vinod Kumawat,Office Contact,Other,Jaipur SME; VERIFIED printed on habilelabs.io/contact-us; MX OK
,Antino Labs,info@antino.io,Corporate Office,General,Other,SME; VERIFIED printed on antino.com/contact-us (mailto); MX OK
,Weblink.in,info@weblink.in,Corporate Office,General,Other,SME; VERIFIED printed on weblink.in/contact-us; MX OK
,WeblinkIndia,info@weblinkindia.net,Corporate Office,General,Other,SME; VERIFIED printed on weblink.in/contact-us (mailto); MX OK
,AddWeb Solution,pooja.u@addwebsolution.com,Pooja Upadhyay,Director - People Operations,Gandhinagar/Ahmedabad,Ahmedabad; VERIFIED printed on addwebsolution.com/contact-us (mailto); MX OK
,AddWeb Solution,hr@addwebsolution.com,HR Team,Recruitment,Gandhinagar/Ahmedabad,Ahmedabad SME; VERIFIED printed on addwebsolution.com/contact-us (mailto); MX OK
,AddWeb Solution,sales@addwebsolution.com,Sales Team,Sales,Gandhinagar/Ahmedabad,Ahmedabad SME; VERIFIED printed on addwebsolution.com/contact-us (mailto); MX OK
,IT Path Solutions,career@itpathsolutions.com,Careers Desk,Recruitment,Gandhinagar/Ahmedabad,Ahmedabad SME; VERIFIED printed on itpathsolutions.com/contact-us (mailto); MX OK
,IT Path Solutions,enquiry@itpathsolutions.com,Enquiry Desk,General,Gandhinagar/Ahmedabad,Ahmedabad SME; VERIFIED printed on itpathsolutions.com/contact-us (mailto); MX OK
,CodeTrade India,hr@codetrade.io,HR Team,Recruitment,Gandhinagar/Ahmedabad,Ahmedabad SME; VERIFIED printed on codetrade.io/contact-us (cf-decoded); MX OK
,CodeTrade India,pratik@codetrade.io,Pratik,Office Contact,Gandhinagar/Ahmedabad,Ahmedabad SME; VERIFIED printed on codetrade.io/contact-us (cf-decoded); MX OK
,FEXLE Services,hr@fexle.com,HR Team,Recruitment,Other,SME; VERIFIED printed on fexle.com/contact-us; MX OK
,FEXLE Services,enquiry@fexle.com,Enquiry Desk,General,Other,SME; VERIFIED printed on fexle.com/contact-us (mailto); MX OK
,FEXLE Services,info@fexle.com,Corporate Office,General,Other,SME; VERIFIED printed on fexle.com/contact-us (mailto); MX OK
,XongoLab Technologies,inquiry@xongolab.com,Inquiry Desk,General,Other,SME; VERIFIED printed on xongolab.com/contact-us (mailto); MX OK
,Technostacks Infotech,hr@technostacks.com,HR Team,Recruitment,Gandhinagar/Ahmedabad,Ahmedabad SME; VERIFIED printed on technostacks.com/contact-us (mailto); MX OK
,Dotsquares,hr@dotsquares.com,HR Team,Recruitment,Other,Jaipur SME; VERIFIED printed on dotsquares.com/contact (mailto); MX OK
,Dotsquares,office@dotsquares.com,Office Desk,General,Other,Jaipur SME; VERIFIED printed on dotsquares.com/contact (mailto); MX OK
,Biz4Solutions,careers@biz4solutions.com,Careers Desk,Recruitment,Other,Pune SME; VERIFIED printed on biz4solutions.com/contact-us (mailto); MX OK
,Biz4Solutions,info@biz4solutions.com,Corporate Office,General,Other,Pune SME; VERIFIED printed on biz4solutions.com/contact-us (mailto); MX OK
,PixelCrayons,sales@pixelcrayons.com,Sales Team,Sales,Other,Noida SME; VERIFIED printed on pixelcrayons.com/contact-us (mailto); MX OK
,PixelCrayons,hello@pixelcrayons.com,Contact Desk,General,Other,Noida SME; VERIFIED printed on pixelcrayons.com/contact-us; MX OK
,Xicom Technologies,sales@xicom.biz,Sales Team,Sales,Other,SME; VERIFIED printed on xicomtechnologies.com/contact-us; MX OK
,Euler Motors,hr@eulermotors.com,HR Team,Recruitment,Other,EV commercial vehicles; VERIFIED printed on eulermotors.com/contact-us; MX OK
,Euler Motors,customercare@eulermotors.com,Customer Care,Customer Care,Other,EV commercial vehicles; VERIFIED printed on eulermotors.com/contact-us (mailto); MX OK
,Battery Smart,hello@batterysmart.in,Contact Desk,General,Other,EV battery swapping; VERIFIED printed on batterysmart.in (mailto); MX OK
,AppSquadz Software,hr@appsquadz.com,HR Team,Recruitment,Other,Noida; VERIFIED printed on appsquadz.com (mailto); MX OK
,AppSquadz Software,sales@appsquadz.com,Sales Team,Sales,Other,Noida; VERIFIED printed on appsquadz.com (mailto); MX OK
,Quytech,info@quytech.com,Corporate Office,General,Other,Noida; VERIFIED printed on quytech.com/contact-us; MX OK
,KANINI Software,transformations@kanini.com,Transformations Desk,Business,Other,Chennai; VERIFIED printed on kanini.com/contact-us (mailto); MX OK
,Darwinbox,contact@darwinbox.com,Contact Desk,General,Other,Hyderabad HR-tech; VERIFIED printed on darwinbox.com/contact-us (mailto); MX OK
,Systango Technologies,careers@systango.com,Careers Desk,Recruitment,Other,Indore SME; VERIFIED printed on systango.com/contact-us; MX OK
,Systango Technologies,hello@systango.com,Contact Desk,General,Other,Indore SME; VERIFIED printed on systango.com/contact-us; MX OK
,Systango Technologies,genai@systango.com,GenAI Desk,Business,Other,Indore SME; VERIFIED printed on systango.com/contact-us; MX OK
,Antier Solutions,hr@antier.com,HR Team,Recruitment,Other,Mohali SME blockchain; VERIFIED printed on antiersolutions.com/contact-us (cf-decoded); MX OK
,Antier Solutions,contact@antier.com,Contact Desk,General,Other,Mohali SME; VERIFIED printed on antiersolutions.com/contact-us (cf-decoded); MX OK
,Antier Solutions,info@antier.com,Corporate Office,General,Other,Mohali SME; VERIFIED printed on antiersolutions.com/contact-us (cf-decoded); MX OK
,Antier Solutions,marketing@antier.com,Marketing Desk,Marketing,Other,Mohali SME; VERIFIED printed on antiersolutions.com/contact-us (cf-decoded); MX OK
,ValueLabs,contactus@valuelabs.com,Contact Desk,General,Other,Hyderabad; VERIFIED printed on valuelabs.com/contact-us (mailto); MX OK
,Gramener,contact@gramener.com,Contact Desk,General,Other,Hyderabad data/AI; VERIFIED printed on gramener.com (mailto); MX OK
,Talentelgia Technologies,info@talentelgia.com,Corporate Office,General,Other,Mohali SME; VERIFIED printed on talentelgia.com/contact-us (mailto); MX OK
,Ranosys Technologies,sales@ranosys.com,Sales Team,Sales,Other,Jaipur SME; VERIFIED printed on ranosys.com/contact-us (mailto); MX OK
,Debut Infotech,info@debutinfotech.com,Corporate Office,General,Other,SME; VERIFIED printed on debutinfotech.com/contact-us (mailto); MX OK
,Apptunix,sales@apptunix.com,Sales Team,Sales,Other,Mohali SME; VERIFIED printed on apptunix.com/contact-us (mailto); MX OK
,Octal IT Solution,octalsales@octalsoftware.com,Sales Team,Sales,Other,Jaipur SME; VERIFIED printed on octalsoftware.com/contact-us; MX OK
,(Angel Investor),anupammarine@gmail.com,Anupam Mittal,Angel Investor,Other,"Angel investor list; alt: mittala@angloeastern.com, anupammittalbit@gmail.com, anupam.mittal@samsung.com, mittal_anu2000"
,(Angel Investor),kunal.shah@cred.club,Kunal Shah,Angel Investor,Other,Angel investor list
,(Angel Investor),mehtasanjay@gmail.com,Sanjay Mehta,Angel Investor,Other,"Angel investor list; alt: sanjay@100x.vc, sanjay@mehtaventures.co"
,(Angel Investor),kunal.bahl@snapdeal.com,Kunal Bahl (Titan Capital),Angel Investor,Other,Angel investor list
,(Angel Investor),rohitkbansal@gmail.com,Rohit Bansal (Titan Capital),Angel Investor,Other,"Angel investor list; alt: rohit.bansal@jasperindia.com, rohit.bansal@snapdeal.com"
,(Angel Investor),info@drriteshmalik.com,Ritesh Malik,Angel Investor,Other,"Angel investor list; alt: ritesh_radix@yahoo.co.in, ritesh.malik@weforum.org, ritesh@innov8.work"
,(Angel Investor),nithinkamath@yahoo.com,Nitin Kamath (Zerodha / Rainmatter),Angel Investor,Other,Angel investor list; alt: nithin_kamath@apple.com
,(Angel Investor),mail2gauravmunjal@gmail.com,Gaurav Munjal (Unacademy),Angel Investor,Other,Angel investor list; alt: gaurav@unacademy.com
,(Angel Investor),vijayshekhar@gmail.com,Vijay Shekhar Sharma (Paytm),Angel Investor,Other,Angel investor list; alt: vss@paytm.com
,(Angel Investor),ashneergrover@gmail.com,Ashneer Grover,Angel Investor,Other,Angel investor list; alt: ashneer@bharatpe.com
,(Angel Investor),lalitkeshre@gmail.com,Lalit Keshre (Groww),Angel Investor,Other,Angel investor list; alt: lalit.keshre@groww.in
,(Angel Investor),rajananandan@gmail.com,rajananandan@gmail.com,Angel Investor,Other,Angel investor list; alt: rajan@peakxv.com
